종목명,코드,상세정보,20.05.21,20.05.22,20.05.25,20.05.26,20.05.27
국일제지,078130,https://finance.naver.com/item/main.nhn?code=078130,"0.00% / 14,075,495","-1.46% / 4,339,907(31%)","0.00% / 2,334,800(17%)","+1.65% / 3,276,413(23%)","-0.97% / 4,117,644(29%)"
현대공업,170030,https://finance.naver.com/item/main.nhn?code=170030,"-4.17% / 13,951,480","-2.45% / 1,222,730(9%)","+1.71% / 929,579(7%)","+0.59% / 2,496,518(18%)","-0.20% / 861,291(6%)"
엔피디,198080,https://finance.naver.com/item/main.nhn?code=198080,"+12.87% / 13,809,228","+5.37% / 4,507,142(33%)","0.00% / 3,470,598(25%)","+1.81% / 1,492,385(11%)","-4.36% / 1,251,095(9%)"
제넨바이오,072520,https://finance.naver.com/item/main.nhn?code=072520,"+2.70% / 13,412,969","0.00% / 5,067,084(38%)","+0.26% / 2,360,109(18%)","+0.52% / 3,460,283(26%)","+3.39% / 5,402,287(40%)"
글로벌에스엠,900070,https://finance.naver.com/item/main.nhn?code=900070,"+29.89% / 13,001,864","-5.18% / 17,987,030(138%)","-3.87% / 4,431,765(34%)","-1.80% / 3,500,578(27%)","-3.95% / 1,979,125(15%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-2.40% / 12,546,504","+4.21% / 67,641,573(539%)","-0.34% / 19,223,510(153%)","-2.36% / 14,011,610(112%)","+4.15% / 31,979,706(255%)"
SFA반도체,036540,https://finance.naver.com/item/main.nhn?code=036540,"+3.16% / 11,189,885","-3.24% / 5,106,318(46%)","+2.64% / 4,040,072(36%)","+0.86% / 3,903,497(35%)","-3.57% / 4,402,263(39%)"
풍국주정,023900,https://finance.naver.com/item/main.nhn?code=023900,"+7.30% / 11,079,046","+0.46% / 1,378,173(12%)","+4.99% / 1,325,051(12%)","-0.22% / 767,121(7%)","+0.43% / 944,130(9%)"
모바일어플라이언스,087260,https://finance.naver.com/item/main.nhn?code=087260,"+3.33% / 10,977,435","-5.15% / 2,996,696(27%)","+1.14% / 1,069,702(10%)","+2.68% / 3,897,382(36%)","-1.79% / 1,638,640(15%)"
씨아이에스,222080,https://finance.naver.com/item/main.nhn?code=222080,"+2.36% / 10,388,736","-0.31% / 4,078,251(39%)","+4.40% / 4,904,892(47%)","+4.71% / 9,087,548(87%)","+11.11% / 18,154,595(175%)"
크리스탈신소재,900250,https://finance.naver.com/item/main.nhn?code=900250,"+2.81% / 10,331,093","-4.59% / 3,400,509(33%)","0.00% / 1,116,860(11%)","+0.32% / 1,475,162(14%)","-1.28% / 1,417,895(14%)"
