종목명,코드,상세정보,20.08.21,20.08.24,20.08.25,20.08.26,20.08.27
스페코,013810,https://finance.naver.com/item/main.nhn?code=013810,"+1.27% / 17,233,033","+1.71% / 6,798,020(39%)","-0.90% / 2,851,308(17%)","+2.49% / 2,645,999(15%)","+0.33% / 4,152,815(24%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"-0.75% / 16,839,481","-2.28% / 11,731,102(70%)","+1.95% / 12,312,325(73%)","-3.82% / 11,577,285(69%)","-4.37% / 9,125,014(54%)"
KBI메탈,024840,https://finance.naver.com/item/main.nhn?code=024840,"+9.09% / 16,591,744","+2.75% / 2,522,071(15%)","-0.67% / 2,048,644(12%)","0.00% / 1,074,506(6%)","-4.38% / 744,856(4%)"
데일리블록체인,139050,https://finance.naver.com/item/main.nhn?code=139050,"-0.77% / 16,453,620","-6.36% / 4,483,887(27%)","+16.39% / 13,508,462(82%)","+1.56% / 9,035,686(55%)","-7.70% / 3,382,531(21%)"
한일단조,024740,https://finance.naver.com/item/main.nhn?code=024740,"+4.80% / 15,781,897","-0.27% / 3,829,859(24%)","+3.53% / 2,196,869(14%)","0.00% / 3,656,455(23%)","-2.89% / 1,967,560(12%)"
넥스트BT,065170,https://finance.naver.com/item/main.nhn?code=065170,"-1.05% / 14,644,536","+1.33% / 2,426,257(17%)","+0.79% / 1,473,741(10%)","+4.18% / 6,609,406(45%)","+4.76% / 12,986,783(89%)"
알서포트,131370,https://finance.naver.com/item/main.nhn?code=131370,"+3.45% / 13,459,805","+3.73% / 23,129,447(172%)","+2.52% / 11,548,775(86%)","+5.61% / 31,976,607(238%)","+29.90% / 46,571,315(346%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-1.75% / 12,813,366","+6.03% / 72,458,429(565%)","+3.01% / 41,229,648(322%)","+29.87% / 175,264,349(1368%)","+13.00% / 641,012,465(5003%)"
오리엔트정공,065500,https://finance.naver.com/item/main.nhn?code=065500,"-3.18% / 12,592,581","-6.54% / 8,406,887(67%)","+5.50% / 19,752,845(157%)","-5.40% / 11,006,151(87%)","-9.52% / 13,946,658(111%)"
셀레믹스,331920,https://finance.naver.com/item/main.nhn?code=331920,"+4.42% / 11,695,826","+28.29% / 10,338,458(88%)","+4.23% / 7,433,480(64%)","-11.88% / 2,008,476(17%)","-4.28% / 1,012,049(9%)"
감마누,192410,https://finance.naver.com/item/main.nhn?code=192410,"+29.96% / 11,619,001","+0.20% / 6,105,785(53%)","-3.20% / 1,699,682(15%)","-4.14% / 1,384,573(12%)","-4.42% / 901,714(8%)"
크리스탈신소재,900250,https://finance.naver.com/item/main.nhn?code=900250,"+4.87% / 11,587,552","-7.18% / 4,607,590(40%)","-0.89% / 7,001,692(60%)","-2.70% / 2,264,285(20%)","+0.31% / 2,913,453(25%)"
엔브이에이치코리아,067570,https://finance.naver.com/item/main.nhn?code=067570,"-6.52% / 11,326,965","+4.03% / 2,740,231(24%)","+2.38% / 1,792,473(16%)","+12.82% / 17,276,836(153%)","-0.32% / 1,486,304(13%)"
아난티,025980,https://finance.naver.com/item/main.nhn?code=025980,"+6.11% / 11,282,333","-1.20% / 1,860,089(16%)","+1.98% / 1,802,677(16%)","0.00% / 1,486,362(13%)","-2.92% / 1,882,754(17%)"
오공,045060,https://finance.naver.com/item/main.nhn?code=045060,"+4.81% / 11,236,806","-1.94% / 3,218,804(29%)","-3.47% / 2,216,036(20%)","-0.68% / 1,903,949(17%)","+0.52% / 2,115,201(19%)"
코센,009730,https://finance.naver.com/item/main.nhn?code=009730,"-6.74% / 10,073,224","-1.67% / 3,632,881(36%)","+2.26% / 6,087,203(60%)","+14.36% / 32,647,609(324%)","-10.63% / 10,303,608(102%)"
오스템,031510,https://finance.naver.com/item/main.nhn?code=031510,"-1.82% / 10,058,382","-4.17% / 1,340,888(13%)","+0.65% / 746,209(7%)","0.00% / 813,360(8%)","-5.83% / 1,028,715(10%)"
