종목명,코드,상세정보,20.09.04,20.09.07,20.09.08,20.09.09,20.09.10
시스웍,269620,https://finance.naver.com/item/main.nhn?code=269620,"0.00% / 20,525,611","+3.20% / 20,583,242(100%)","-6.61% / 5,569,152(27%)","-10.38% / 3,170,647(15%)","-3.26% / 1,977,959(10%)"
시너지이노베이션,048870,https://finance.naver.com/item/main.nhn?code=048870,"+9.18% / 17,942,080","+5.78% / 8,863,793(49%)","-0.50% / 6,694,410(37%)","+0.37% / 2,772,533(15%)","-6.59% / 1,935,435(11%)"
우리바이오,082850,https://finance.naver.com/item/main.nhn?code=082850,"+14.00% / 17,741,005","+1.18% / 4,025,040(23%)","-1.76% / 2,763,036(16%)","+2.69% / 2,992,554(17%)","+4.55% / 20,116,140(113%)"
KMH하이텍,052900,https://finance.naver.com/item/main.nhn?code=052900,"-5.65% / 17,080,835","+5.63% / 13,581,396(80%)","-5.32% / 4,287,077(25%)","+6.67% / 5,278,986(31%)","-2.33% / 2,907,014(17%)"
동국산업,005160,https://finance.naver.com/item/main.nhn?code=005160,"+14.39% / 16,338,065","+2.26% / 14,453,117(88%)","-1.72% / 2,492,349(15%)","-0.62% / 1,476,523(9%)","+0.75% / 697,424(4%)"
제이엔케이히터,126880,https://finance.naver.com/item/main.nhn?code=126880,"-1.01% / 16,245,583","+15.60% / 30,387,274(187%)","-6.27% / 6,190,191(38%)","+0.84% / 7,089,678(44%)","+2.22% / 9,390,087(58%)"
진양제약,007370,https://finance.naver.com/item/main.nhn?code=007370,"-1.90% / 15,376,445","-2.85% / 3,469,131(23%)","-3.89% / 1,670,433(11%)","-3.43% / 913,518(6%)","-0.69% / 694,646(5%)"
신테카바이오,226330,https://finance.naver.com/item/main.nhn?code=226330,"+29.97% / 15,130,976","+1.22% / 15,227,032(101%)","+7.78% / 1,385,465(9%)","+6.30% / 716,540(5%)","-1.23% / 522,514(3%)"
한국큐빅,021650,https://finance.naver.com/item/main.nhn?code=021650,"+11.53% / 14,338,325","+8.79% / 3,976,791(28%)","-9.14% / 1,231,733(9%)","+6.05% / 1,369,698(10%)","-1.98% / 304,426(2%)"
슈펙스비앤피,058530,https://finance.naver.com/item/main.nhn?code=058530,"-1.75% / 13,108,510","-3.57% / 9,690,873(74%)",0.00% / 0(0%),0.00% / 0(0%),0.00% / 0(0%)
iMBC,052220,https://finance.naver.com/item/main.nhn?code=052220,"+6.77% / 12,895,039","-1.76% / 1,038,951(8%)","+7.73% / 3,714,940(29%)","-2.67% / 479,694(4%)","-1.03% / 269,566(2%)"
스페코,013810,https://finance.naver.com/item/main.nhn?code=013810,"+4.15% / 11,552,752","+0.44% / 14,451,654(125%)","+0.88% / 6,341,410(55%)","-6.06% / 2,743,869(24%)","-0.94% / 1,172,350(10%)"
한국선재,025550,https://finance.naver.com/item/main.nhn?code=025550,"+6.24% / 11,258,709","+3.02% / 5,776,075(51%)","-2.91% / 958,155(9%)","+7.73% / 1,479,472(13%)","-2.96% / 876,986(8%)"
바른테크놀로지,029480,https://finance.naver.com/item/main.nhn?code=029480,"+10.29% / 11,134,125","+6.34% / 4,774,379(43%)","-5.61% / 6,756,498(61%)","+8.52% / 3,287,232(30%)","+3.02% / 2,591,787(23%)"
서울제약,018680,https://finance.naver.com/item/main.nhn?code=018680,"+4.03% / 11,091,824","-4.58% / 1,838,862(17%)","-4.46% / 1,036,689(9%)","-3.50% / 476,957(4%)","-0.41% / 393,680(4%)"
쏠리드,050890,https://finance.naver.com/item/main.nhn?code=050890,"+1.13% / 10,993,884","+0.74% / 7,302,381(66%)","-6.30% / 7,856,808(71%)","-2.37% / 3,957,011(36%)","+0.41% / 3,269,232(30%)"
한국팩키지,037230,https://finance.naver.com/item/main.nhn?code=037230,"+4.21% / 10,767,276","-8.21% / 1,947,098(18%)","-3.56% / 1,249,272(12%)","-0.30% / 4,310,681(40%)","+5.08% / 1,457,430(14%)"
디에이테크놀로지,196490,https://finance.naver.com/item/main.nhn?code=196490,"-1.52% / 10,723,168","-2.46% / 3,244,467(30%)","0.00% / 2,855,978(27%)","-1.56% / 2,666,473(25%)","+7.10% / 9,403,591(88%)"
시노펙스,025320,https://finance.naver.com/item/main.nhn?code=025320,"+0.19% / 10,400,131","+2.87% / 13,175,511(127%)","+6.16% / 24,481,013(235%)","-5.07% / 6,707,904(64%)","-0.19% / 6,626,170(64%)"
엑세스바이오,950130,https://finance.naver.com/item/main.nhn?code=950130,"-4.51% / 10,017,882","+1.83% / 4,909,586(49%)","-8.96% / 4,106,520(41%)","-6.43% / 2,486,188(25%)","+4.50% / 5,072,665(51%)"
