종목명,코드,상세정보,20.10.19,20.10.20,20.10.21,20.10.22,20.10.23
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"-5.39% / 23,430,606","-12.02% / 32,558,895(139%)","-5.35% / 40,649,348(173%)","+4.17% / 91,442,257(390%)","-4.29% / 23,595,983(101%)"
KMH하이텍,052900,https://finance.naver.com/item/main.nhn?code=052900,"-7.47% / 23,257,279","+3.06% / 117,319,698(504%)","+9.73% / 27,663,664(119%)","+2.71% / 43,825,567(188%)","-3.36% / 14,438,054(62%)"
TS인베스트먼트,246690,https://finance.naver.com/item/main.nhn?code=246690,"+0.27% / 19,770,539","-3.65% / 1,729,679(9%)","-4.21% / 830,706(4%)","+0.15% / 1,168,520(6%)","-3.95% / 2,733,944(14%)"
우리바이오,082850,https://finance.naver.com/item/main.nhn?code=082850,"+8.43% / 18,476,213","-11.29% / 3,960,583(21%)","-0.83% / 1,345,402(7%)","-3.00% / 930,629(5%)","+2.23% / 2,018,881(11%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"-13.24% / 15,784,096","+5.87% / 19,543,509(124%)","-1.29% / 5,335,549(34%)","-5.62% / 5,389,372(34%)","-1.19% / 4,440,308(28%)"
대한광통신,010170,https://finance.naver.com/item/main.nhn?code=010170,"-0.37% / 15,455,000","-1.75% / 3,595,619(23%)","+7.53% / 19,980,160(129%)","-6.88% / 30,815,253(199%)","-2.80% / 5,152,534(33%)"
한네트,052600,https://finance.naver.com/item/main.nhn?code=052600,"+3.93% / 15,449,186","-6.61% / 10,331,060(67%)","+9.78% / 35,354,900(229%)","+10.29% / 33,815,102(219%)","-7.10% / 1,197,298(8%)"
일신바이오,068330,https://finance.naver.com/item/main.nhn?code=068330,"+5.75% / 13,501,749","-6.56% / 6,837,337(51%)","+14.93% / 50,866,146(377%)","-4.16% / 32,099,941(238%)","-6.78% / 7,251,842(54%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"-14.81% / 13,147,553","+19.54% / 91,668,108(697%)","-3.88% / 40,320,829(307%)","-1.15% / 15,471,051(118%)","+16.33% / 119,428,660(908%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-2.80% / 13,088,881","-1.05% / 12,190,005(93%)","-0.53% / 34,333,206(262%)","-3.99% / 13,731,827(105%)","-3.05% / 10,685,361(82%)"
위즈코프,038620,https://finance.naver.com/item/main.nhn?code=038620,"-6.88% / 12,546,176","+0.87% / 4,745,399(38%)","-3.02% / 3,728,718(30%)","+0.89% / 10,791,453(86%)","-3.08% / 2,040,043(16%)"
드림시큐리티,203650,https://finance.naver.com/item/main.nhn?code=203650,"+1.86% / 12,215,500","+3.20% / 4,097,716(34%)","-2.77% / 1,782,382(15%)","+3.75% / 8,887,151(73%)","-3.51% / 2,343,694(19%)"
SDN,099220,https://finance.naver.com/item/main.nhn?code=099220,"-1.96% / 12,203,609","+0.44% / 11,482,915(94%)","-0.44% / 17,371,395(142%)","-5.21% / 4,106,531(34%)","-1.75% / 16,005,016(131%)"
KT서브마린,060370,https://finance.naver.com/item/main.nhn?code=060370,"-0.33% / 11,128,742","+2.65% / 6,343,827(57%)","+13.06% / 13,717,315(123%)","-8.70% / 4,575,260(41%)","-7.03% / 2,782,538(25%)"
넥스트BT,065170,https://finance.naver.com/item/main.nhn?code=065170,"-0.20% / 10,913,352","-6.37% / 6,169,267(57%)","-0.44% / 2,943,699(27%)","-2.86% / 2,734,364(25%)","-0.23% / 3,165,781(29%)"
루미마이크로,082800,https://finance.naver.com/item/main.nhn?code=082800,"-7.38% / 10,564,774","+3.56% / 28,764,204(272%)","-1.82% / 8,824,554(84%)","-4.54% / 9,680,530(92%)","-6.91% / 11,311,958(107%)"
