종목명,코드,상세정보,20.10.12,20.10.13,20.10.14,20.10.15,20.10.16
넥스트아이,137940,https://finance.naver.com/item/main.nhn?code=137940,"+15.36% / 24,844,414","+2.12% / 15,420,990(62%)","+1.04% / 39,997,886(161%)","+2.06% / 4,883,422(20%)","-3.53% / 7,353,733(30%)"
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"-2.65% / 23,253,644","+6.26% / 43,516,576(187%)","+24.76% / 261,646,207(1125%)","-5.97% / 85,187,554(366%)","-12.60% / 80,924,780(348%)"
W홀딩컴퍼니,052300,https://finance.naver.com/item/main.nhn?code=052300,"-6.74% / 20,593,302","-0.94% / 36,457,286(177%)","+1.18% / 13,033,621(63%)","-14.02% / 30,531,949(148%)","-8.97% / 13,939,489(68%)"
강스템바이오텍,217730,https://finance.naver.com/item/main.nhn?code=217730,"+10.20% / 20,547,647","+5.70% / 4,874,668(24%)","-3.74% / 2,757,908(13%)","-0.23% / 1,939,396(9%)","-4.35% / 1,005,539(5%)"
디지탈옵틱,106520,https://finance.naver.com/item/main.nhn?code=106520,"+14.77% / 20,180,352","-1.83% / 5,150,704(26%)","+8.32% / 7,866,401(39%)","+11.92% / 31,110,814(154%)","+0.47% / 5,298,863(26%)"
SDN,099220,https://finance.naver.com/item/main.nhn?code=099220,"-5.02% / 19,845,116","+29.99% / 114,233,846(576%)","-1.88% / 69,393,938(350%)","-2.50% / 16,395,692(83%)","-9.45% / 12,032,647(61%)"
자안,221610,https://finance.naver.com/item/main.nhn?code=221610,"+13.52% / 19,543,699","-2.48% / 4,686,407(24%)","-2.87% / 3,436,453(18%)","-1.97% / 3,164,697(16%)","-1.00% / 1,892,198(10%)"
모바일어플라이언스,087260,https://finance.naver.com/item/main.nhn?code=087260,"+7.02% / 19,508,186","+4.07% / 41,355,030(212%)","-1.87% / 8,210,619(42%)","-1.21% / 4,295,567(22%)","-4.56% / 4,446,661(23%)"
파워넷,037030,https://finance.naver.com/item/main.nhn?code=037030,"+15.69% / 19,255,825","+1.75% / 7,957,021(41%)","-7.20% / 2,310,981(12%)","-4.89% / 1,070,252(6%)","+5.50% / 12,111,453(63%)"
SCI평가정보,036120,https://finance.naver.com/item/main.nhn?code=036120,"+10.99% / 17,816,600","+3.63% / 7,624,830(43%)","-9.28% / 3,705,457(21%)","-2.52% / 2,287,341(13%)","-4.30% / 1,537,788(9%)"
초록뱀,047820,https://finance.naver.com/item/main.nhn?code=047820,"-0.87% / 16,150,186","+2.82% / 40,107,862(248%)","+0.51% / 13,509,486(84%)","-16.01% / 39,241,647(243%)","-1.42% / 17,686,491(110%)"
시그네틱스,033170,https://finance.naver.com/item/main.nhn?code=033170,"+2.79% / 15,446,189","-0.12% / 5,525,220(36%)","+4.76% / 13,448,103(87%)","-1.70% / 8,081,279(52%)","-0.69% / 3,445,969(22%)"
인콘,083640,https://finance.naver.com/item/main.nhn?code=083640,"+16.30% / 14,994,369","+4.68% / 4,302,511(29%)","-3.76% / 2,870,401(19%)","-5.20% / 1,120,941(7%)","-5.10% / 1,013,402(7%)"
이엠코리아,095190,https://finance.naver.com/item/main.nhn?code=095190,"+4.79% / 14,874,205","+4.40% / 7,968,327(54%)","-3.51% / 4,122,802(28%)","+3.06% / 19,604,396(132%)","-12.01% / 7,919,105(53%)"
나인테크,267320,https://finance.naver.com/item/main.nhn?code=267320,"+0.18% / 14,126,937","+1.46% / 32,628,994(231%)","-7.03% / 4,602,783(33%)","-6.01% / 3,314,968(23%)","-4.54% / 2,133,312(15%)"
이화전기,024810,https://finance.naver.com/item/main.nhn?code=024810,"0.00% / 13,611,152","-2.05% / 17,757,092(130%)","+1.40% / 6,232,489(46%)","-1.38% / 5,977,088(44%)","-0.70% / 4,974,030(37%)"
한국유니온제약,080720,https://finance.naver.com/item/main.nhn?code=080720,"+11.85% / 13,135,865","-0.65% / 3,234,514(25%)","-9.61% / 1,467,199(11%)","+3.86% / 7,532,392(57%)","-6.28% / 1,240,254(9%)"
대아티아이,045390,https://finance.naver.com/item/main.nhn?code=045390,"+3.72% / 13,071,070","-0.45% / 2,800,971(21%)","-4.05% / 2,970,300(23%)","+1.56% / 5,629,221(43%)","-4.15% / 4,072,724(31%)"
파루,043200,https://finance.naver.com/item/main.nhn?code=043200,"+3.41% / 12,404,552","-3.14% / 2,764,792(22%)","+0.17% / 5,302,332(43%)","+1.36% / 2,594,974(21%)","-5.04% / 1,558,783(13%)"
한국선재,025550,https://finance.naver.com/item/main.nhn?code=025550,"+1.96% / 12,374,000","+3.18% / 2,335,415(19%)","-5.19% / 1,371,785(11%)","-1.78% / 825,459(7%)","+2.11% / 5,019,952(41%)"
줌인터넷,239340,https://finance.naver.com/item/main.nhn?code=239340,"+0.14% / 10,557,212","-2.32% / 5,975,663(57%)","+0.30% / 7,338,573(70%)","+1.33% / 4,865,160(46%)","-5.10% / 2,741,418(26%)"
엑세스바이오,950130,https://finance.naver.com/item/main.nhn?code=950130,"+29.57% / 10,291,586","-4.98% / 22,886,817(222%)","+3.29% / 8,262,226(80%)","-7.10% / 3,817,834(37%)","-6.71% / 2,797,567(27%)"
