종목명,코드,상세정보,20.05.08,20.05.11,20.05.12,20.05.13,20.05.14
스킨앤스킨,159910,https://finance.naver.com/item/main.nhn?code=159910,"-4.12% / 25,681,859","+1.01% / 7,592,473(30%)","-3.75% / 5,960,773(23%)","+11.95% / 64,481,724(251%)","-5.10% / 9,604,556(37%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"-4.99% / 24,865,483","+1.17% / 10,731,789(43%)","-0.29% / 8,177,627(33%)","+0.72% / 7,490,191(30%)","+1.87% / 9,986,473(40%)"
EDGC,245620,https://finance.naver.com/item/main.nhn?code=245620,"+14.73% / 24,383,548","-3.72% / 6,410,155(26%)","+6.32% / 16,337,682(67%)","-1.98% / 3,660,107(15%)","+10.10% / 43,164,175(177%)"
W홀딩컴퍼니,052300,https://finance.naver.com/item/main.nhn?code=052300,"+0.33% / 22,728,770","-0.66% / 7,979,504(35%)","-0.99% / 4,622,891(20%)","-2.00% / 4,230,728(19%)","-5.10% / 5,500,752(24%)"
비트컴퓨터,032850,https://finance.naver.com/item/main.nhn?code=032850,"+9.29% / 22,104,973","+0.71% / 8,375,668(38%)","+0.50% / 2,747,346(12%)","-0.70% / 1,476,201(7%)","+4.23% / 9,831,942(44%)"
CMG제약,058820,https://finance.naver.com/item/main.nhn?code=058820,"+8.62% / 17,274,596","-1.98% / 25,668,307(149%)","+5.00% / 9,848,088(57%)","-2.61% / 7,765,042(45%)","-0.12% / 4,907,209(28%)"
대아티아이,045390,https://finance.naver.com/item/main.nhn?code=045390,"+3.64% / 17,097,941","-9.13% / 11,726,036(69%)","-0.31% / 6,640,977(39%)","-2.95% / 4,236,666(25%)","-2.88% / 4,662,483(27%)"
씨케이에이치,900120,https://finance.naver.com/item/main.nhn?code=900120,"+10.04% / 15,932,250","-5.16% / 1,516,351(10%)","+9.21% / 11,476,680(72%)","-3.07% / 1,469,367(9%)","-2.77% / 1,706,724(11%)"
한류AI센터,222810,https://finance.naver.com/item/main.nhn?code=222810,"-7.03% / 15,389,735","-8.97% / 8,333,281(54%)","+5.63% / 29,017,076(189%)","+2.67% / 27,136,117(176%)","-9.35% / 11,294,366(73%)"
KMH하이텍,052900,https://finance.naver.com/item/main.nhn?code=052900,"-0.80% / 14,228,660","+2.43% / 3,131,382(22%)","-4.74% / 1,710,259(12%)","+1.24% / 1,053,009(7%)","+1.23% / 735,965(5%)"
티비씨,033830,https://finance.naver.com/item/main.nhn?code=033830,"-0.11% / 13,420,012","-4.42% / 2,339,809(17%)","-1.85% / 1,242,534(9%)","+2.83% / 1,016,696(8%)","-2.98% / 984,892(7%)"
KNN,058400,https://finance.naver.com/item/main.nhn?code=058400,"+1.11% / 11,912,323","-6.59% / 5,599,502(47%)","+2.75% / 3,690,631(31%)","0.00% / 3,254,489(27%)","-2.67% / 2,048,862(17%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"-0.27% / 11,637,809","+0.27% / 7,084,119(61%)","-4.10% / 5,566,645(48%)","0.00% / 2,970,457(26%)","+14.81% / 121,956,824(1048%)"
매직마이크로,127160,https://finance.naver.com/item/main.nhn?code=127160,"+10.84% / 11,354,672","-1.90% / 4,267,799(38%)","-0.83% / 1,086,100(10%)","+2.79% / 1,428,035(13%)","-4.48% / 1,378,331(12%)"
세종텔레콤,036630,https://finance.naver.com/item/main.nhn?code=036630,"+2.68% / 11,161,485","0.00% / 7,462,769(67%)","-0.29% / 5,060,205(45%)","0.00% / 4,089,815(37%)","-0.87% / 5,410,296(48%)"
다우데이타,032190,https://finance.naver.com/item/main.nhn?code=032190,"+10.38% / 11,043,623","+6.41% / 7,412,794(67%)","+3.21% / 728,524(7%)","+1.56% / 566,436(5%)","+3.07% / 653,530(6%)"
삼표시멘트,038500,https://finance.naver.com/item/main.nhn?code=038500,"+6.36% / 10,930,048","-5.25% / 2,193,493(20%)","-3.74% / 1,732,091(16%)","-1.74% / 874,028(8%)","-2.04% / 808,082(7%)"
화이브라더스코리아,204630,https://finance.naver.com/item/main.nhn?code=204630,"+15.08% / 10,876,238","-4.01% / 1,678,749(15%)","+18.66% / 9,379,081(86%)","-5.63% / 3,558,801(33%)","-2.11% / 1,404,033(13%)"
SFA반도체,036540,https://finance.naver.com/item/main.nhn?code=036540,"-0.18% / 10,748,089","-0.53% / 3,605,751(34%)","-3.36% / 4,126,072(38%)","+1.10% / 3,235,852(30%)","-2.17% / 2,236,014(21%)"
젬백스링크,064800,https://finance.naver.com/item/main.nhn?code=064800,"+12.27% / 10,702,177","-1.62% / 2,107,990(20%)","-3.29% / 977,443(9%)","+3.40% / 1,016,091(9%)","-0.41% / 9,751,088(91%)"
고려시멘트,198440,https://finance.naver.com/item/main.nhn?code=198440,"+0.82% / 10,302,053","-2.04% / 2,869,081(28%)","-1.53% / 4,397,141(43%)","-2.40% / 1,213,853(12%)","-2.17% / 1,404,173(14%)"
화신정공,126640,https://finance.naver.com/item/main.nhn?code=126640,"+5.71% / 10,259,441","-2.25% / 787,754(8%)","-2.76% / 700,558(7%)","-0.47% / 265,598(3%)","-2.86% / 411,719(4%)"
