종목명,코드,상세정보,20.09.01,20.09.02,20.09.03,20.09.04,20.09.07
녹십자엠에스,142280,https://finance.naver.com/item/main.nhn?code=142280,"+28.62% / 21,617,627","-11.17% / 7,262,699(34%)","-0.64% / 5,336,701(25%)","-2.86% / 2,302,536(11%)","+0.65% / 2,208,665(10%)"
오리엔탈정공,014940,https://finance.naver.com/item/main.nhn?code=014940,"+15.30% / 21,121,130","+11.94% / 17,530,632(83%)","-1.80% / 4,496,095(21%)","0.00% / 3,669,432(17%)","+0.81% / 3,538,016(17%)"
세동,053060,https://finance.naver.com/item/main.nhn?code=053060,"+29.86% / 20,308,498","-14.63% / 11,345,312(56%)","+17.20% / 14,157,422(70%)","+2.41% / 5,076,490(25%)","+4.20% / 4,870,563(24%)"
일신바이오,068330,https://finance.naver.com/item/main.nhn?code=068330,"+4.71% / 19,905,966","-3.81% / 4,097,100(21%)","+0.40% / 4,171,937(21%)","-3.52% / 2,428,021(12%)","+3.65% / 4,061,623(20%)"
슈펙스비앤피,058530,https://finance.naver.com/item/main.nhn?code=058530,"-7.53% / 19,782,103","-2.33% / 56,379,703(285%)","+1.19% / 24,553,691(124%)","-1.75% / 13,108,510(66%)","-3.57% / 9,690,873(49%)"
엑세스바이오,950130,https://finance.naver.com/item/main.nhn?code=950130,"+1.34% / 19,493,965","+9.33% / 8,773,812(45%)","+13.97% / 27,371,931(140%)","-4.51% / 10,017,882(51%)","+1.83% / 4,909,586(25%)"
이랜시스,264850,https://finance.naver.com/item/main.nhn?code=264850,"+4.27% / 15,396,126","-1.22% / 1,486,428(10%)","-1.24% / 609,161(4%)","-0.51% / 379,636(2%)","+1.78% / 476,826(3%)"
한국정보인증,053300,https://finance.naver.com/item/main.nhn?code=053300,"+0.29% / 12,522,232","-3.95% / 1,388,472(11%)","+3.51% / 1,501,830(12%)","-2.22% / 759,567(6%)","+2.42% / 882,776(7%)"
오리엔트정공,065500,https://finance.naver.com/item/main.nhn?code=065500,"+7.78% / 12,302,109","-2.89% / 4,376,177(36%)","-1.69% / 3,208,953(26%)","-2.77% / 3,688,474(30%)","-2.08% / 3,394,739(28%)"
KMH하이텍,052900,https://finance.naver.com/item/main.nhn?code=052900,"+11.76% / 12,126,695","-1.13% / 3,240,703(27%)","+17.29% / 60,377,801(498%)","-5.65% / 17,080,835(141%)","+5.63% / 13,581,396(112%)"
큐브엔터,182360,https://finance.naver.com/item/main.nhn?code=182360,"-10.46% / 11,975,815","-1.08% / 2,068,712(17%)","-2.84% / 936,328(8%)","+0.67% / 961,622(8%)","-0.22% / 559,535(5%)"
대주산업,003310,https://finance.naver.com/item/main.nhn?code=003310,"+3.60% / 11,902,956","+3.74% / 5,513,318(46%)","+0.26% / 4,932,877(41%)","-4.64% / 2,076,793(17%)","+5.14% / 3,541,778(30%)"
부방,014470,https://finance.naver.com/item/main.nhn?code=014470,"+2.30% / 11,148,986","+2.93% / 799,153(7%)","-1.09% / 533,139(5%)","-1.34% / 564,262(5%)","+1.81% / 311,292(3%)"
SDN,099220,https://finance.naver.com/item/main.nhn?code=099220,"+10.57% / 11,077,449","-1.39% / 2,172,364(20%)","-0.61% / 1,265,318(11%)","+3.17% / 6,458,613(58%)","+3.08% / 12,434,079(112%)"
휘닉스소재,050090,https://finance.naver.com/item/main.nhn?code=050090,"-13.99% / 10,631,118","+3.08% / 3,439,202(32%)","+0.47% / 3,637,854(34%)","-3.68% / 2,510,926(24%)","-0.64% / 1,105,727(10%)"
네온테크,306620,https://finance.naver.com/item/main.nhn?code=306620,"+2.67% / 10,482,059","+1.09% / 739,566(7%)","+0.43% / 571,650(5%)","-1.73% / 400,839(4%)","+3.52% / 391,326(4%)"
원풍물산,008290,https://finance.naver.com/item/main.nhn?code=008290,"+5.83% / 10,429,538","+3.74% / 1,572,335(15%)","-4.03% / 419,478(4%)","+0.66% / 440,954(4%)","+1.08% / 291,814(3%)"
맥스로텍,141070,https://finance.naver.com/item/main.nhn?code=141070,"+10.76% / 10,241,034","+2.34% / 9,201,712(90%)","-5.58% / 3,367,918(33%)","+2.70% / 2,522,606(25%)","0.00% / 1,403,109(14%)"
