종목명,코드,상세정보,20.09.11,20.09.14,20.09.15,20.09.16
나노엔텍,039860,https://finance.naver.com/item/main.nhn?code=039860,"+8.33% / 14,448,139","-5.70% / 2,821,584(20%)","+2.14% / 7,579,835(52%)","-6.25% / 2,124,276(15%)"
유니크,011320,https://finance.naver.com/item/main.nhn?code=011320,"0.00% / 14,405,754","+4.03% / 19,251,731(134%)","-5.51% / 6,035,243(42%)","-1.84% / 3,628,300(25%)"
러셀,217500,https://finance.naver.com/item/main.nhn?code=217500,"+6.28% / 14,095,311","+0.62% / 1,711,760(12%)","+0.20% / 6,786,729(48%)","-1.23% / 1,435,975(10%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-2.02% / 12,591,747","-2.31% / 10,932,045(87%)","+2.62% / 18,287,228(145%)","-0.77% / 25,032,045(199%)"
녹십자엠에스,142280,https://finance.naver.com/item/main.nhn?code=142280,"+7.67% / 12,034,561","-1.69% / 1,681,384(14%)","+4.00% / 6,797,512(56%)","-4.13% / 1,334,982(11%)"
토비스,051360,https://finance.naver.com/item/main.nhn?code=051360,"+12.33% / 12,021,755","-0.68% / 1,647,749(14%)","-3.13% / 726,663(6%)","-2.40% / 527,259(4%)"
데일리블록체인,139050,https://finance.naver.com/item/main.nhn?code=139050,"+5.61% / 12,006,202","+1.00% / 6,288,310(52%)","-1.48% / 2,139,038(18%)","-4.61% / 3,656,441(30%)"
녹십자웰빙,234690,https://finance.naver.com/item/main.nhn?code=234690,"+6.08% / 10,846,339","-1.90% / 843,676(8%)","+10.68% / 14,871,698(137%)","-4.39% / 1,944,939(18%)"
JW신약,067290,https://finance.naver.com/item/main.nhn?code=067290,"+2.68% / 10,234,519","+0.76% / 868,599(8%)","+0.76% / 1,402,644(14%)","-1.36% / 1,177,910(12%)"
대한광통신,010170,https://finance.naver.com/item/main.nhn?code=010170,"+0.57% / 10,087,751","-3.30% / 6,815,068(68%)","+2.94% / 28,804,065(286%)","-2.17% / 4,668,165(46%)"
