종목명,코드,상세정보,20.09.09,20.09.10,20.09.11,20.09.14,20.09.15
인프라웨어,041020,https://finance.naver.com/item/main.nhn?code=041020,"+14.38% / 20,630,446","+2.78% / 6,709,260(33%)","+1.60% / 3,098,068(15%)","+9.16% / 4,222,357(20%)","+8.39% / 2,779,522(13%)"
썸에이지,208640,https://finance.naver.com/item/main.nhn?code=208640,"-10.46% / 18,229,870","-2.67% / 3,427,849(19%)","-6.45% / 5,728,430(31%)","+7.43% / 6,321,366(35%)","-3.69% / 1,127,126(6%)"
우리기술,032820,https://finance.naver.com/item/main.nhn?code=032820,"+1.73% / 18,109,469","-0.50% / 7,834,022(43%)","-2.46% / 4,123,972(23%)","-2.13% / 4,255,898(24%)","+1.66% / 6,111,099(34%)"
대한광통신,010170,https://finance.naver.com/item/main.nhn?code=010170,"-1.67% / 17,961,419","-3.35% / 73,019,451(407%)","+0.69% / 10,120,192(56%)","-3.30% / 6,815,068(38%)","+2.94% / 28,804,065(160%)"
포스코엠텍,009520,https://finance.naver.com/item/main.nhn?code=009520,"+9.39% / 16,755,036","-1.63% / 1,552,315(9%)","+0.22% / 4,653,296(28%)","+1.65% / 1,089,800(7%)","-1.08% / 744,675(4%)"
서울리거,043710,https://finance.naver.com/item/main.nhn?code=043710,"+29.15% / 16,705,737","-8.65% / 10,680,166(64%)","-5.68% / 1,280,678(8%)","+0.79% / 2,071,095(12%)","-1.18% / 373,111(2%)"
그리티,204020,https://finance.naver.com/item/main.nhn?code=204020,"+9.06% / 16,178,897","+6.62% / 4,087,135(25%)","-3.51% / 1,125,505(7%)","-4.55% / 1,032,015(6%)","+12.08% / 2,236,115(14%)"
스카이이앤엠,131100,https://finance.naver.com/item/main.nhn?code=131100,"-5.94% / 15,447,326","-2.36% / 3,340,657(22%)","+2.42% / 3,509,239(23%)","-1.27% / 1,505,306(10%)","+2.39% / 7,655,468(50%)"
바이오톡스텍,086040,https://finance.naver.com/item/main.nhn?code=086040,"+28.25% / 15,341,141","-2.30% / 4,934,548(32%)","+4.65% / 2,563,165(17%)","-3.69% / 1,305,365(9%)","-6.51% / 1,414,459(9%)"
에이프로젠 H&G,109960,https://finance.naver.com/item/main.nhn?code=109960,"-17.25% / 14,101,034","+6.09% / 11,848,165(84%)","-1.39% / 3,909,679(28%)","-0.90% / 1,927,592(14%)","-0.77% / 1,770,990(13%)"
모다이노칩,080420,https://finance.naver.com/item/main.nhn?code=080420,"+0.45% / 14,068,591","-8.09% / 2,202,937(16%)","-1.28% / 1,023,211(7%)","+0.65% / 2,403,440(17%)","+13.55% / 18,093,987(129%)"
나노엔텍,039860,https://finance.naver.com/item/main.nhn?code=039860,"0.00% / 13,637,907","+2.97% / 9,332,843(68%)","+7.61% / 14,491,924(106%)","-5.70% / 2,821,584(21%)","+2.14% / 7,579,835(56%)"
동국S&C,100130,https://finance.naver.com/item/main.nhn?code=100130,"+3.54% / 12,405,615","-2.18% / 4,605,891(37%)","+6.50% / 7,892,215(64%)","-6.38% / 4,603,640(37%)","-3.31% / 4,233,887(34%)"
옴니시스템,057540,https://finance.naver.com/item/main.nhn?code=057540,"+3.19% / 12,199,387","0.00% / 2,298,239(19%)","-3.80% / 1,534,991(13%)","+2.92% / 2,047,550(17%)","-1.62% / 1,886,930(15%)"
네이처셀,007390,https://finance.naver.com/item/main.nhn?code=007390,"+5.13% / 11,202,208","-2.82% / 1,415,975(13%)","+0.48% / 1,111,260(10%)","-2.39% / 600,045(5%)","0.00% / 619,796(6%)"
유니테스트,086390,https://finance.naver.com/item/main.nhn?code=086390,"+13.55% / 10,929,881","+2.91% / 886,260(8%)","-3.40% / 620,342(6%)","-3.84% / 963,191(9%)","-5.59% / 2,846,453(26%)"
뉴로스,126870,https://finance.naver.com/item/main.nhn?code=126870,"+18.23% / 10,889,726","+13.94% / 12,218,272(112%)","-3.12% / 4,328,286(40%)","-6.19% / 3,020,842(28%)","-4.31% / 2,606,815(24%)"
티비씨,033830,https://finance.naver.com/item/main.nhn?code=033830,"+6.90% / 10,463,509","+2.25% / 2,851,186(27%)","-1.32% / 2,526,500(24%)","-0.44% / 1,719,401(16%)","-7.59% / 2,452,677(23%)"
상지카일룸,042940,https://finance.naver.com/item/main.nhn?code=042940,"+5.57% / 10,064,149","-3.09% / 2,170,580(22%)","+0.70% / 2,098,923(21%)","+1.72% / 2,474,133(25%)","+2.03% / 3,109,975(31%)"
