종목명,코드,상세정보,20.08.05,20.08.06,20.08.07,20.08.10,20.08.11
코맥스,036690,https://finance.naver.com/item/main.nhn?code=036690,"+18.20% / 14,796,592","-6.95% / 1,805,117(12%)","+14.77% / 10,976,855(74%)","-0.48% / 1,237,402(8%)","0.00% / 884,393(6%)"
젬백스링크,064800,https://finance.naver.com/item/main.nhn?code=064800,"+4.75% / 14,765,168","-2.27% / 3,454,482(23%)","+0.99% / 3,266,417(22%)","-0.64% / 2,722,211(18%)","-0.97% / 2,397,024(16%)"
대한그린파워,060900,https://finance.naver.com/item/main.nhn?code=060900,"+10.04% / 14,713,779","-0.68% / 4,271,484(29%)","-2.88% / 1,535,007(10%)","-4.23% / 2,370,278(16%)","+0.15% / 2,359,963(16%)"
일신바이오,068330,https://finance.naver.com/item/main.nhn?code=068330,"-0.91% / 14,442,408","+0.65% / 5,692,390(39%)","-1.69% / 2,983,768(21%)","-1.17% / 2,574,296(18%)","+29.99% / 104,679,236(725%)"
에이비엘바이오,298380,https://finance.naver.com/item/main.nhn?code=298380,"-5.74% / 13,296,375","+5.94% / 5,622,611(42%)","-6.70% / 2,676,468(20%)","+6.18% / 4,549,225(34%)","+5.26% / 6,888,238(52%)"
엘비세미콘,061970,https://finance.naver.com/item/main.nhn?code=061970,"+7.73% / 12,626,173","-2.24% / 5,234,178(41%)","-2.75% / 2,459,411(19%)","-5.53% / 4,143,100(33%)","-1.95% / 2,533,059(20%)"
옵트론텍,082210,https://finance.naver.com/item/main.nhn?code=082210,"+7.43% / 11,700,827","+8.50% / 12,371,068(106%)","-5.18% / 1,617,261(14%)","+1.96% / 1,129,293(10%)","-4.66% / 895,327(8%)"
일지테크,019540,https://finance.naver.com/item/main.nhn?code=019540,"+2.23% / 11,308,165","-1.66% / 824,272(7%)","-1.82% / 451,051(4%)","0.00% / 1,747,416(15%)","-1.99% / 478,957(4%)"
퓨쳐스트림네트웍스,214270,https://finance.naver.com/item/main.nhn?code=214270,"+4.04% / 10,706,708","-2.59% / 2,340,470(22%)","+0.88% / 1,817,647(17%)","-0.88% / 4,990,149(47%)","+2.65% / 1,514,116(14%)"
시너지이노베이션,048870,https://finance.naver.com/item/main.nhn?code=048870,"+7.44% / 10,660,592","+2.31% / 1,248,306(12%)","-1.58% / 699,999(7%)","-0.45% / 827,454(8%)","-0.91% / 419,420(4%)"
켐트로스,220260,https://finance.naver.com/item/main.nhn?code=220260,"+1.24% / 10,318,689","+20.21% / 51,390,834(498%)","-7.52% / 5,706,866(55%)","+1.25% / 4,943,468(48%)","-3.97% / 4,239,291(41%)"
